vote,n_vote,vote_count_ok,vote_count_nok,vote_count_mitige,optype,title,body,tsneX,tsneY,ptcol,ptcex,p_prop
0.764705882352941,17,13,3,1,"Europe, Affaires Etrangères, Outre-mer",Mesures principales d'urgence thème DOM TOM,"<p>Développer une réelle <strong>continuité territoriale</strong> et empêcher réellement les accords entre compagnies aériennes, mise en place billets à prix coutants dans certaines circonstances (décès, soins).</p><p><strong>Casser les monopoles</strong> des quelques familles qui détiennent la grande majorité des biens et des secteurs dans les Dom</p><p><strong>Encadrer les prix</strong> des biens de consommation dans les DOM-TOM</p><p><strong>Développer les énergies renouvelables</strong> multiples</p><p>Vers un <strong>hôpital</strong> performant RAPIDEMENT….. En attendant trouver des solutions alternatives efficaces</p><p><strong>Améliorer les réseaux d’eau</strong>, Politique d'enfouissement des réseaux</p><p>Améliorer <strong>la prise en charge des déchets</strong> par la création de réseaux de tri et de revalorisation</p><p><strong>Principe de précaution</strong> : Stop au chlordécone et autre Poisons... (Épandage etc)</p><p>Valoriser les <strong>accords locaux de proximité</strong> (iles environnantes, pays proches…)</p><p>Passer la plupart des <strong>établissements scolaires</strong> des DOM-TOM en Rép plus</p><p>Vers une réelle politique en faveur de <strong>l'accueil des touristes</strong>, amélioration visuelle des centres villes</p><p>Vers une réelle politique <strong>en faveur du sport insulaire</strong></p><p><strong>Prise en compte effective de la violence </strong>: vers une politique d’emploi des jeunes.</p>",5.25162816370259,-34.6926995237144,#A6D96A99,0.524294390853877,0.049041748046875
0.8,5,4,1,0,"Europe, Affaires Etrangères, Outre-mer",Reformer les institutions européennes,"<p>Reformer les institutions, notament la Commission Européenne, responsables de trop d aberrations.</p><p>Introduire une participation citoyenne (par ex. avec des representants de comités citoyens ou d Assemblées</p><p>nationales citoyennes créées dans les differents pays de l union), reduire le nombre de parlementaires et</p><p>de fonctionnaires, supprimer les avantages/renforcer les controles sur les parlementaires et </p><p>surtout <strong>encadrer le lobbying</strong> !</p><p><br /></p><p>https://www.lemonde.fr/idees/article/2018/12/09/nous-lancons-aujourd-hui-un-appel-pour-transformer-les-institutions-et-les-politiques-europeennes_5394926_3232.html</p><p>https://www.liberation.fr/planete/2018/03/27/scandale-selmayr-les-deputes-europeens-etrillent-la-commission_1639372</p><p>https://www.liberation.fr/planete/2017/09/29/ue-112-milliards-d-euros-de-subventions-par-an-pour-les-energies-fossiles_1599525</p><p>https://info.arte.tv/fr/les-salaires-suspects-des-europarlementaires</p><p>https://www.albin-michel.fr/ouvrages/foutez-nous-la-paix-9782226321879</p>",-20.309934759675,22.9412114987929,#66BD6399,0.50714540907467,0.375
0.6,10,6,4,0,"Europe, Affaires Etrangères, Outre-mer",30 bonnes raisons pour sortir de l'Europe,"<p>L'union Européenne dont on parle tellement souvent sous le nom trompeur de \"""" l'Europe \"""", qui endosse tellement souvent les habits trompeurs du bel idéal européen de paix n'est qu'une … tromperie.</p><p>De quelque côté qu'on l'examine, on n'y voit que supercherie et manipulation.</p><p>Par son histoire, par ses origines, par son fonctionnement, elle n'a RIEN, strictement RIEN à voir avec cette ambition démocratique qu'elle revendique.</p><p>Elle en est même l'exact contraire.</p><p><br /></p><p>Tout ceci est démontrable, factuel, incontournable.</p><p><br /></p><p>Lisons, citons, faisons connaître : \"""" 30 bonnes raisons pour sortir de l'Europe\"""" de l'historien Olivier DELORME.</p>",-7.27973451366589,-13.9530275674571,#D9EF8B99,0.514290818149339,0.75390625
0.875,24,21,2,1,"Europe, Affaires Etrangères, Outre-mer",Création d'un état palestinien,"<p>Pousser à la création d'un état palestinien, indépendant, viable économiquement, dans des frontières cohérentes géographiquement.</p>",-48.0332341430748,-4.93960524260421,#66BD6399,0.534297963558414,0.000277161598205566
0.857142857142857,7,6,0,1,"Europe, Affaires Etrangères, Outre-mer",Constitution d'un comité européen de défense du consommateur,<p>Remettre l'humain et le consommateur au sein du projet européen .</p><p>Constituer un comité européen d'éthique et d'analyse des conflits d'intérêts des députés européens et porter leurs travaux à la connaissance du public</p><p><br /></p><p><br /></p>,1.33896591135957,21.2591623174925,#66BD6399,0.510003572704537,0.125
0.782608695652174,23,18,2,3,"Europe, Affaires Etrangères, Outre-mer",Le lobbying devrait être considéré comme un délit,<p>Cela s'apparente à la corruption de nos élus.</p>,-21.3692256725661,0.501840948624891,#A6D96A99,0.53286888174348,0.0106220245361328
0.627692307692308,325,204,110,11,"Europe, Affaires Etrangères, Outre-mer",Sortie de l'Espace Schengen / Rétablissement des douanes et des frontières,"<p class=\""""ql-align-justify\""""><strong><u>Sortie immédiate de l’espace Schengen</u></strong> et <strong><u>rétablissement des frontières et des douanes (création d'emploi)</u></strong>, seule la France doit être maitresse de ces frontières, et en <strong>avoir le contrôle pour savoir qui rentre et sort de son territoire</strong>, cela à exister auparavant, donc c’est possible. En au moment des attaques terroristes c’est la première chose que vous rétablissez, alors ça n’est pas si impossible que cela !</p>",-25.1955389321417,-14.191617498084,#D9EF8B99,0.964451589853519,4.82973674115126e-06
0.314285714285714,35,11,21,3,"Europe, Affaires Etrangères, Outre-mer",Langue commune,"<p>C'est le grand loupé de l'Europe, pas de langue commune !</p>",4.79822553262849,35.0984969454538,#FDAE6199,0.550017863522687,0.0409595915116371
0.769230769230769,13,10,2,1,"Europe, Affaires Etrangères, Outre-mer","macron, halte! trop c'est trop","<p>macron ferait mieux de se taire et s'occuper de la misère en France plutôt que de prendre des positions sur le Venezuela ou alors qu'il prenne les même position sur le 1 ministres de Hongrie Victor Orban qui appauvri ses travailleurs en les obligeant a travaillé 60 heures au lieu de 48 par semaine sur 6 jours les heures supplémentaire au delà de 48 pouvant n' etre payer selon le bon pouvoir du patrons dans un maximum de trois ans .il faut spécifie que beaucoup d'entreprise en Hongrie sont des entreprise de l’Europe ,Mercedes Peugeot Renault schneder ect ,( il faut bien que le dumping se fasse pour nos pauvre patron) cette Europe on en veut plus !</p>",-3.0062346384036,-23.9549402003826,#A6D96A99,0.518578063594141,0.09228515625
0.777777777777778,63,49,11,3,"Europe, Affaires Etrangères, Outre-mer",referendum sur l'Europe,<p>faire un rédérendum sur le maintien ou non de la France dans l'union Européenne et en cas de maintien établir une liste de points sur lesquel l'UE devrait changé faute de quoi un nouveau référendum serait réalisé.</p>,-10.8044785179372,36.4552694916006,#A6D96A99,0.590032154340836,1.1123023000449e-05
0.870967741935484,31,27,4,0,"Europe, Affaires Etrangères, Outre-mer",Interdire le monopole Economique dans les DOM et la vie 2 fois plus chère qu'en hexagone,"<p>libération ,comme en afrique du SUD , des DOMS , des anciens esclavagistes et restitution de l'economie aux populations...</p>",3.98208791258925,-42.8186614584847,#66BD6399,0.544301536262951,3.39532271027565e-05
1,5,5,0,0,"Europe, Affaires Etrangères, Outre-mer",Déchéance de la nationalité française des musulmans ayant rejoint DAESH et de ceux qui les ont aidés.,"<p>L'islam est une idéologie à visée politique de conquête de monde entier, totalitaire, intolérante, guerrière, dont le but est d'instaurer un Etat musulman (Califat) sur la planète entière. </p><p>Ceux qui ont participé et leurs complices sont donc objectivement en guerre contre notre pays. Il est légitime de les déchoir de la nationalité français, sans condition, et de leur interdire tout retour sur notre territoire. </p>",-28.9458264697355,-16.9330116128188,#1A985099,0.50714540907467,0.0625
0.818181818181818,11,9,2,0,"Europe, Affaires Etrangères, Outre-mer",Europe sociale,<p>Passer d'une Europe des affaires à une Europe sociale. L'Europe doit devenir l'Europe des hommes et non celle de pays enfermés dans leurs certitudes et leurs intérêts. L' Europe doit être un rempart qui défend les droits de l'homme et doit aider dignement à l'accueil des migrants .La transition écologique doit devenir un des moteurs de l'Europe. </p>,18.9890941021684,32.450718970246,#66BD6399,0.515719899964273,0.0654296875
0.4,5,2,1,2,"Europe, Affaires Etrangères, Outre-mer",Europe,"<p>Elle me fait penser à une équipe de foot-ball, catégorie poussin.</p><p>Au coup de sifflet de l'arbitre, tous se précipitent sur le ballon pour marquer son but. Le capitaine, Commission européenne, hurle et menace car personne ne joue comme il l'entend.</p><p>Dis, Papa, quand est-ce que je quitte cette équipe de branquignoles ? Parce qu'on perd tout le temps.</p><p><br /></p><p class=\""""ql-align-justify\"""">Revenir à une Communauté d’échange Économique Européenne sans perte de souveraineté.</p>",-5.94268939288413,-15.3875047145602,#FEE08B99,0.50714540907467,1
0.825,80,66,9,5,"Europe, Affaires Etrangères, Outre-mer",Stop a l'idées de la voiture electrique qui pollent moins que les diezels,"<p>Stopper l'idée immédiatement que la voiture électrique ne pollue pas car elle pollue autant que le diesel. Le cobalt est peut répandu et l'énergie pour construire la batterie pollue plus que la fabrication d'un diesel sans que la voiture est roulée. De plus l'énergie électrique reste toute de même polluante. Enfin les batterie sont baser sur des métaux lourd donc extrêmement polluante pour le Re-recyclage en fin de vie (ce que n'a pas le diesel). Le chauffage devient compliquer l'hiver dans les voitures électriques et il n'y a pas de frein a moteur (donc pollution au freinage supérieur qu'aux voitures thermiques). Bref, électrique ou pas, la voiture individuelle reste indispensable et la vie sans voiture est une illusion dans la société que vous nous imposé : économie, rentabilité individuel, université loin des familles, accepter n'importe qu'elle travail n'importe ou, disponibilité avec heure supplémentaires, baisse du pouvoir d'achat avec prix des loyer et énergie en hausse perpétuel obligeant à s'éloigner de son lieu de travail etc...). La voiture individuelle est la seule réponse dans un contexte de vie visiblement non modifiable actuellement. Commencer par changer ce contexte de vie et les déplacement seront automatiquement réduit avec les conséquence bénéfique pour notre planète.</p>",4.29556273053539,-23.432328428315,#66BD6399,0.614326545194713,3.13654269014677e-09
0.608525232729054,2041,1242,707,92,"Europe, Affaires Etrangères, Outre-mer",SORTIE DE L'EUROPE,"<p>Plus je me documente et plus je vois le pouvoir de notre gouvernement (quel qu'il soit) diminué, nous portons aujourd'hui des propositions de réforme qui semblent ne plus dépendre de notre seul pays notamment au niveau fiscal : baisse de la TVA, endettement, taxes sur nos entreprises.... Comment redonner alors priorité aux citoyens français alors que l'intérêt ne cesse d'aller dans le sens de la \""""masse\"""" ? Notre gouvernement a-t-il en réalité encore la possibilité de réformer dans l'intérêt des français ? Je pense que non... La \""""politique de fond\"""" qui a mené à tant de souffrance dans les hôpitaux, auprès de nos force de l'ordre, chez nos agriculteurs, dans l'éducation de nos enfants et auprès de la majorité des citoyens français doit cesser. C'est la raison pour laquelle je souhaiterais que le référendum voté en 2005 soit respecté ! </p>",8.78224538450196,-10.6700557245433,#D9EF8B99,3.4167559842801,9.04058135761393e-23
0.333333333333333,6,2,3,1,"Europe, Affaires Etrangères, Outre-mer",Pour une nouvelle conférence de Yalta (Yalta II),"<p>En février 2025 on commémorera le 80ième anniversaire de la conférence de Yalta. Il serait judicieux de présenter au monde un projet international ambitieux, en mer noire, de production ( méthode du <a href=\""""https://www.researchgate.net/profile/Mohammad_Hashemi20\"""">Dr Hashemi de Lausanne</a> ) et stockage d'hydrogène, utilisant l'énergie fournie par un champ d'éoliennes off-shore. La brique de base de ce projet existe déjà à l'état embryonnaire, c'est le Phoenix II, inspiré des caissons Phoenix A2 que l'on peut encore voir au large d'Arromanches. (Je cherche des partenaires pour le finaliser)</p>",15.4461994872308,-28.5166381127006,#FDAE6199,0.508574490889603,0.6875
0.842105263157895,19,16,3,0,"Europe, Affaires Etrangères, Outre-mer",Donner aux présidents des Conseils Regionaux des DOM TOM le pouvoir de négocier des accords commerciaux locaux,"<p>Les territoires DOM TOM ont un lien économique trop dépendant avec la métropole, le coût d'importation des produits en provenance de France est exorbitant et pèse sur le développement de ces territoires et une part importante de l'inflation locale.Si des accords commerciaux et économiques sont signés avec les pays voisins, un nouvel essor économique est possible et les produits de grande consommation seraient achetés à un prix nettement inférieur pour les communautés locales.</p>",5.65391332441075,-35.1680667770272,#66BD6399,0.527152554483744,0.004425048828125
0.882352941176471,34,30,1,3,"Europe, Affaires Etrangères, Outre-mer",Réduction du pouvoir militaire présidentiel,"<p>Aujourd'hui, le président de la république en tant que chef des armées peut décider seul d'une déclaration de guerre ou de l'envoi d'ogives nucléaires. Je propose que la France, en matière militaire, suivent les décisions adoptées par l'ONU, et que le parlement et/ou le peuple aient leur mot à dire sur des décisions aussi importantes.</p>",-38.4986640286989,-3.19917146661923,#66BD6399,0.548588781707753,6.16488978266717e-06
1,1,1,0,0,"Europe, Affaires Etrangères, Outre-mer",Que l'Europe ne soit plus une tutelle gouvernementale,"<p>La France retrouver sa souveraineté totale vis-à-vis de l'Europe qui n'est rien d'autre d'une hiérarchie de plus pour les citoyens. Chaque pays doit avoir son indépendance gouvernementale. Que la France ne soit gouvernée que par elle-même. Cela n'empêche de garder une réelle diplomatie avec les pays de la géographie européenne car ils sont proches. Nous pouvons très bien nous entendre avec les autres pays limitrophes mais sans avoir une gouvernance au-dessus. Ce modèle pyramidal est caduque et ne fait partie de notre avenir. Chaque pays peut \""""travailler\"""" avec ces voisins sans qu'un \""""patron\"""" lui donne des consignes. Non mais sans rire, des pays comme dans ceux présents en Europe n'ont rien à recevoir en terme de directive de leur part d'un organe supra-national. Chacun se débrouille sans ce \""""parent\"""" inutile qu'est l'UE. L'Europe se porte bien sans l'UE et l'Euro. Au revoir UE. </p>",-7.28116563300593,3.22302782672637,#1A985099,0.501429081814934,1
0.6,5,3,0,2,"Europe, Affaires Etrangères, Outre-mer",Exprimer le coût de l'appartenance à l'UE,<p> Exprimer le coût de l'appartenance à l'UE </p>,-22.1697192770261,-7.06494088140091,#D9EF8B99,0.50714540907467,1
0.789473684210526,95,75,16,4,"Europe, Affaires Etrangères, Outre-mer",La france d'abord,"<p>La souveraineté national appartient au peuple Français. L'Europe doit être le lien qui unit chacuns de ses pays membres mais ne doit pas être l'organisme décisionnaire a la place des peuples. Des GOPE ok ! Mais sous consultation du peuple Français par référendum. Nous sommes souverain sur nos terres et devons être consulté a chaques décisions prises pour la multitude c'est ce qui nous diffère de la dictature. De plus je propose la dissolution de l'eurogendfor, des étrangers a notre pays n'ont pas à intervenir pour la sécurité sur notre sol. De plus je propose que tout les diplômes de tout secteurs confondu dans chaques pays européens soit équivalent et permettent d'exercer dans chaques pays afin de facilité l'intégration des français qui veulent s'installer a l'étranger dans l'UE. Si tout cela n'est pas possible je suggère un référendum pour sortir de l'union européenne.</p>",-1.60142241205134,21.5824702784024,#A6D96A99,0.635762772418721,1.16396638411051e-08
0.5,10,5,5,0,"Europe, Affaires Etrangères, Outre-mer",Non a l Europe des capitalistes!,"<p>L europe jusqu' a maintenant n a servi qu aux capitalistes pour s enrichir, en jouant sur les différences de salaires, de charges sociales, de lois sur le travail entre différents pays, en particulier entre l est et l ouest. Les gouvernements jouent la surenchère pour attirer les capitaux, ou ne pas les perdre, et certains sont de vraies putes, cassent les prix, les impôts: and the winner is... Irlande! Et aussi la Hollande, le microscopique... Luxe en bourg(!), Chypre, Malte, le Portugal etc... Nos gouvernements sont des paillassons, tous s alignent sur les exigences de ces êtres cupides, et après ils font de beaux discours sur la taxation des gafa, alors que ce sont leurs partis qui les ont laissé prospérer il y a déjà longtemps: un conseil , aux européennes votez le plus a gauche possible, de toutes facons, avec le glissement a droite depuis 20 ans, au pire vous voterez social-democrate!</p><p><br /></p><p><br /></p>",-3.19323173187009,-15.5405153230193,#FFFFBF99,0.514290818149339,1
0.923076923076923,13,12,0,1,"Europe, Affaires Etrangères, Outre-mer",Mettre fin à l'hégémonie du dollar et mettre en avant l'euro dans les transactions commerciales. Marre des diktats US.,<p>Mettre fin à l'hégémonie du dollar et mettre en avant l'euro dans les transactions commerciales. Marre des diktats US.</p>,28.8238375413557,-12.8120921466262,#1A985099,0.518578063594141,0.00341796875
0.957446808510638,47,45,2,0,"Europe, Affaires Etrangères, Outre-mer",Je suis pour une autre europe que celle des marchands,"<p>Une Europe unie au plan social, une Europe culturelle , une Europe unie fiscalement , une Europe unie au plan de la défense , une Europe qui gère rationnellement l'immigration (qui sera de plus en plus inévitable compte tenu des événements climatiques). Aucun des comportements de nos dirigeants européens actuels ne va dans ce sens car ils sont surtout ultra-libéraux et tiennent surtout également à conserver leurs pouvoirs respectifs.</p>",14.0004765945026,11.0672825822209,#1A985099,0.567166845301894,1.60440549734631e-11
0.555555555555556,9,5,2,2,"Europe, Affaires Etrangères, Outre-mer",Pourquoi,"<p>L’Europe, un gâchis. Pourquoi ne pas reconstruire une union avec seulement quelques pays fiscalement harmonisés et écologiquement en phase ?</p>",14.4553801420054,17.0482250858536,#FFFFBF99,0.512861736334405,1
0.785714285714286,28,22,5,1,"Europe, Affaires Etrangères, Outre-mer",L'U.E doit être refondée,"<p>Aujourd'hui , l'U.E est incapable de se fédérer en puissance économique cohérente à l'échelle de ses 750 millions d'habitants ,par conséquent  elle est sous influence des lobbies financiers et industriels et offerte au libre-échangisme. L'élément fondateur , la monnaie unique, n'a pas été suivi de volontés politiques visant à construire une Europe fiscale et citoyenne juste , à contrario, l'U.E est providentielle pour tous ceux qui exploitent les écarts de fiscalité et de revenus entre les états membres. Les fonctionnaires européens ne sont pas élus et n'ont pas de compte à rendre . Tout est à refaire dans cette Europe</p>",13.9487182068581,-2.50483157294654,#A6D96A99,0.540014290818149,0.00371916592121124
0.714285714285714,14,10,4,0,"Europe, Affaires Etrangères, Outre-mer",Neutralité sur le plan international,"<ul><li>En matère de politique internationale, prendre exemple sur la neutralité suisse : <strong>pas d'ingérence dans les affaires intérieurs de pays tiers</strong> comme par exemple la SYRIE (militaires français sur place et bombardement illégal car sans mandat de l'ONU), l'AFRIQUE ou le VENEZUELA (comment se fait-il que les vénézuéliens qui manifestent contre leur président élu soient soutenus par l'Elysée car « ils luttent pour la démocratie » alors que les français qui manifestent pour plus de démocratie, de justice fiscale et sociale soient traités de « séditieux » et de factieux »?). Le gouvernement français s'est totalement discrédité tant au plan intérieur qu'international.</li></ul><p><br /></p>",-40.7174296267799,-2.85746120306202,#A6D96A99,0.520007145409075,0.1795654296875
