vote,n_vote,vote_count_ok,vote_count_nok,vote_count_mitige,optype,title,body,tsneX,tsneY,ptcol,ptcex
0.6,5,3,2,0,"Justice, Police, Armée",Castration physique pour les pédocriminels,"<p>Afin que les pédophiles et bourreau d'enfant ne recommence plus à la sortie de prison je propose une Une émasculation, une castration physique</p>",3.39818289265354,-48.7563335901371,#D9EF8B99,0.505583472920156
0.9375,16,15,0,1,"Justice, Police, Armée",Doubler le budget de la Justice,"<p>La justice fonctionne mal : délais de traitement beaucoup trop longs car ses moyens sont beaucoup trop faibles. Le budget de la Justice par citoyen dans d'autres pays européen est le double de celui de la France.</p><p>Si la justice n'est pas financée, il ne peut y avoir de justice.</p><p>Une démocratie sans justice n'est pas une démocratie.</p>",-25.4875496633845,7.32894791733305,#1A985099,0.5178671133445
0.288135593220339,59,17,38,4,"Justice, Police, Armée",Armée Européenne,"<p>Par cohérence avec la disparition des frontières dans l'UE et pour compenser les \""contraintes\"" liées à notre rattachement à l'UE, je propose une réduction drastique du budget de la défense Français et la création d'une armée Européenne payée par l'Europe.</p>",9.93010515283585,44.3793833819952,#F46D4399,0.565884980457845
0.75,4,3,1,0,"Justice, Police, Armée",Ne mettre en prison que les personnes dangereuses physiquement pour la société.,"<p><em>Nous devons évoluer au dessus de nos instincts primaires. la prison est criminogène, pour arrêter cela je propose que :</em></p><p><br /></p><p><em>-Les voleurs, les politiciens et les escrocs devront rembourser financièrement plus qu'auparavant (pendant des années) la société et de plus donner du temps pour aider des victimes des autres et comment s'en protéger, mais pas de prison.</em></p><p><em>-Le pourcentage de malades mentaux qui sont en prison est immense (pour moi ils sont malades ils faut donc les soigner, donc je suis pour transformer certaines prisons en asiles psy ultra-surveillée mais pour soigner ces cas).</em></p><p><em>-Toutes personne non condamnée ne doit pas être en prison , le bracelet électronique est suffisant.</em></p><p><em>-Pour les terroristes les mètrent dans un \""Guantánamo\"" à la française avec des droits et des avocats permis (c'est pas le bagne) en revanche aucun prosélytisme et interdiction de toutes choses ayant rapport avec une religion ou la politique.</em></p><p><em>-Reste donc en prison les personnes responsables de leur actes et posant un risque physique pour leurs contemporains. </em></p><p><br /></p><p><strong><em>LA PRISON NE DOIT PAS ÊTRE LA PUNITION MAIS LA PROTECTION.</em></strong></p><p><strong><em>LA PUNITION DOIT ÊTRE CONSTRUCTIVE POUR LE COUPABLE ET LA VICTIME.</em></strong></p><p><br /></p><p><br /></p>",12.8844510483982,-35.5988004925684,#A6D96A99,0.504466778336125
1,5,5,0,0,"Justice, Police, Armée",Mettre fin à la paupérisation de la justice et de l'administration pénitentiaire,"<p><br /></p><ul><li>Mettre en œuvre un plan de recrutement de personnels pour désengorger les tribunaux</li><li>Rénover et construire de nouveaux locaux pour les tribunaux</li><li>Recruter 2 000 agents pénitentiaires pour les escortes des détenus</li><li>Mettre fin au tout-carcéral par des peines alternatives à la prison, rénover les prisons pour garantir la dignité humaine, assurer la socialisation des détenus</li></ul><p><br /></p>",-39.0271965569316,-30.4289917938708,#1A985099,0.505583472920156
1,5,5,0,0,"Justice, Police, Armée","separation effective des trois pouvoirs,: judiciaire , legislatif, executif","<p>reecrire une constitution avec des articles de loi permettant la veritable separation des 3 pouvoirs car en France aujourd hui ce n est visiblement pas le cas.</p><p>Redefinir le conseil constitutionnel, la haute cours de justice, le status des juges etc.......</p>",-42.3832527228509,10.3077061714932,#1A985099,0.505583472920156
0.5625,16,9,7,0,"Justice, Police, Armée",Obéir aux injonctions des forces de l'ordre quand on manifeste sur la voie publique,"<p>Tout est dans le titre. Si les manifestants reculent quand on leur dit de reculer, il n'y a plus de violence policière. </p>",41.2529144555608,17.6809866155291,#FFFFBF99,0.5178671133445
0.885714285714286,35,31,4,0,"Justice, Police, Armée",les forces de l'ordre doivent rendre des comptes,"<p>les forces de l'ordre sont un service public, payé par nos impôts. Pendant combien de siècles encore échapperont elles au contrôle des citoyens? Selon des procédures bien évidemment qu'il reste à définir très sérieusement.</p><p>Les forces de l'ordre doivent répondre avec diligence aux sollicitations des citoyens, sans délai excessif. Ce n'est pas ce qui se passe aujourd'hui, totale liberté leur est laissé d'apprécier leur degré ou leur intervention. Toute demande sérieuse d'intervention, principalement dans les cas d'incivilités pour lesquelles les forces de l'ordre sont très souvent défaillantes, doit recevoir une réponse active, proportionnée et avec résultat. Sous peine d'un signalement à la brigade numérique et la mise en place de sanctions aux manquements à l'action.</p>",35.4185185607989,19.4529484008823,#66BD6399,0.539084310441094
0.471861471861472,462,218,216,28,"Justice, Police, Armée",Interdiction de la haute fonction publique aux francs-maçons,"<p>De nombreuses enquêtes ont montré que les débats sur de nombreux sujets de société (police, justice, éducation etc..) se déroulaient non pas sur la place publique, mais dans des loges maçonniques.</p>",-15.5707405860844,11.751944704207,#FEE08B99,1.01591289782245
1,2,2,0,0,"Justice, Police, Armée",Votes blancs,"<p>Que les votes blancs soient pris en compte.</p><p>Plus le temps passe, plus les gens en ont ras le... des gouvernements successifs qui n'écoutent rien, ne comprennent rien et ne se remettent pas en question ; résultat : de moins en moins de personnes qui votent. Les votes blancs montrent à quel point les français sont mécontents !!</p>",-10.1360661026155,1.82190888313513,#1A985099,0.502233389168063
0.876344086021505,186,163,21,2,"Justice, Police, Armée",LDB 40,"<p>seul pays européen à l'utiliser, il faut l'interdire immédiatement, les forces de l'ordre sont soumises aux directives données par leur hiérarchie, l'ordre doit revenir sans mutiler les manifestants</p>",38.5619138816155,21.6788998314089,#66BD6399,0.707705192629816
0.75,4,3,0,1,"Justice, Police, Armée",Parité homme/femmes dans le domaine de la justice familiale et de la petite enfance,"<p><br /></p><p>Dans le domaine de la petite enfance des travailleurs sociaux, de la justice qu'il s'agisse des greffières ou des juges aux affaires familiales c'est un monde quasiment exclusivement féminin. </p><p>Des informations visent à rééquilibrer la parité homme femme dans bien des domaines professionnels, par le biais de grandes campagnes médiatiques. Alors pourquoi un tel silence devant le manque de parité homme/femme criant dans des domaines professionnels dans lesquels il y a un manque de parité criant, mais au détriment des hommes.</p><p>Cette discrimination n’est pas sans relation avec les discriminations que subissent les pères en justice. </p><p><strong>Proposition</strong></p><p><strong>Le politique, le législateur doivent s’emparer de ce problème et traiter cette discrimination au même titre</strong></p><p><strong>que les discriminations qui visent les femmes ? C’est une question de justice.</strong></p><p><strong>Magistrates, greffières, travailleuses sociales à 50 % de sexe masculin.</strong></p>",-11.0915963431412,-2.89438294796038,#A6D96A99,0.504466778336125
0.833333333333333,6,5,1,0,"Justice, Police, Armée",Oter la nationalité française pour toutes les personnes parties pour le djihad avec  interdiction de revenir sur le sol français,"<p> Oter la nationalité française pour toutes les personnes parties pour le djihad avec interdiction de revenir sur le sol français, (idem l'Angleterre qui a pris une sage décision) </p>",4.79729743405133,11.9443237828707,#66BD6399,0.506700167504188
0.666666666666667,3,2,1,0,"Justice, Police, Armée","Limitations de vitesse, les laisser à l'initiative des responsables des territoires, maires, préfets, conseils généraux, gendarmes...","<p>Revenir en règle générale à 90 km/h, sauf tronçons à risques, définis par expérience par les autorités locales</p>",-3.46968128027709,41.5692234693691,#D9EF8B99,0.503350083752094
0.4,5,2,1,2,"Justice, Police, Armée",Service Militaire Obligatoire pour les Garçons,<p><strong>Service Militaire Obligatoire pour les Garçons</strong>: 2 x 2 mois.</p><p>Bénéfices: Que du mieux pour eux.</p>,-0.102848774854807,59.9815717612372,#FEE08B99,0.505583472920156
1,1,1,0,0,"Justice, Police, Armée",Limitation de la durée des opérations extérieures des militaires,<p>Réglementer la durée des opérations extérieures des militaires. Faire en sorte que la durée des missions ne puissent excéder trois mois. </p>,1.053693097865,58.3673378230398,#1A985099,0.501116694584031
0.941828254847645,361,340,17,4,"Justice, Police, Armée","Rétablir la notion de \""haute trahison\"" pour les presidents de la republique","<p>Grâce à monsieur Sarkozy, le president français peut hautement trahir son peuple.</p><p>Trouvez-vous ceci acceptable?</p>",-1.1095880430202,11.4553200437825,#1A985099,0.903126744835287
0.766666666666667,90,69,15,6,"Justice, Police, Armée",CONDITIONNER LA CONCEPTION ET FABRICATION DES ARMES À LEUR UTILISATION UNIQUE PAR L'ARMÉE FRANÇAISE,"<p>Nous fabriquons des armements de hautes technologie et nous sommes (hélas) plutôt bon dans cette industrie. Je propose que ces technologies sensibles ne soient utilisées que par notre armée, ou éventuellement, sous conditions, par nos partenaires européens. Interdiction absolue de transferts de technologie avec des pays sensibles, ne respectant pas les droits de l'homme, en guerre ou en compétition avec nous.</p>",9.17083524662783,42.603125910179,#A6D96A99,0.600502512562814
0.5,4,2,2,0,"Justice, Police, Armée",justice restorative,"<p>transition d'une justice, police ,defense punitive vers une justice, une police et une defense, restorative de la paix et guerrissante , interieure dans chacun, entre les humains et avec la nature. la cause des desordres destructifs est toujours d'origine traumatique et est due au schemas interieurs de \""separation\"" cree comme reponse pour survivre ces traumas , et donc peuvent se guerrir . Les blessures peuvent etre transformes en don au service de la vie.. si nous abandonnons l'accusation et nous nous ouvrons a cela , les moyens d'y parvenir sont deja en train de naitre partout individuellement et collectivement. ( cercle de justice restorative par ex, connection profonde a la nature, communication non violente, therapies diverses...)</p>",-1.49425776082538,26.4695646336844,#FFFFBF99,0.504466778336125
0.863636363636364,22,19,2,1,"Justice, Police, Armée",LES JUGES DOIVENT ETRE JUGES COMME TOUT CITOYEN,"<p>Les juges de notre république ne sont assez jugés sévèrement ; ils doivent être limogés et payer des amendes alors qu'on leurs propose une mutation, et continuent à exercer pantoufles aux pieds.</p>",-23.2219253823697,-7.97755248797836,#66BD6399,0.524567280848688
0.3,10,3,5,2,"Justice, Police, Armée","Blocages autorouts, rond point, péage, raffinerie ...","<p>Ces blocages sont une atteinte à la liberté de circuler, de travailler, et sont des risques d'affrontements.</p><p>Faire intervenir systématiquement les forces de l'ordre pour débloquer.</p>",38.5244497380499,22.0456269423508,#FDAE6199,0.511166945840313
0.935483870967742,31,29,2,0,"Justice, Police, Armée",Ré-écriture des codes de loi pour qu'ils soient accessibles et compréhensibles par tous,"<p>Les livres de lois comme le code civil ou les articles sur Legifrance sont imbitables pour le citoyen moyen. Il faut les ré-écrire, dans un langage simple, sans renvoi à une loi antérieure, afin que tout le monde puisse les comprendre facilement, et trouver également rapidement une réponse à ses questions.</p>",-7.50132027041186,13.7074826605564,#1A985099,0.534617532104969
0.9375,16,15,1,0,"Justice, Police, Armée",Pour la prise en compte du passé judiciaire lors d'une condamnation,<p>Lors d'un jugement on doit prendre en compte le passé judiciaire d'un condamné :</p><ul><li>une récidive doit être punie 2 fois plus lourdement</li><li>une 2ème récidive doit être punie 4 fois plus lourdement</li><li>...</li></ul>,-20.7982678549637,-34.0579226358418,#1A985099,0.5178671133445
1,24,24,0,0,"Justice, Police, Armée",Appliquons la loi avant d'en voter des nouvelles,"<p>La loi existe mais elle n'est pas appliquée. </p><p>Dans de nombreux domaines et en particulier le miens, des lois existent pour l'enseignement de la conduite automobile et la sécurité routière. Nous sommes une profession réglementée qui interdit les travailleurs indépendants et pourtant le gouvernement ferment les yeux, voire même les incitent.</p><p>L'Etat est sur le point de voter des lois qui vont légaliser des pratiques illégales comme les plateformes de mise en relation entre les élèves et les enseignants avec toutes les dérives qui vont avec sur le contrôle des enseignants, sur leurs méthodes, sur le travail au noir, etc......</p><p>Appliquons les lois</p>",-6.68307015992017,17.9828203110975,#1A985099,0.52680067001675
0.818181818181818,11,9,2,0,"Justice, Police, Armée",Mise en place du plaidé coupable / innocent de manière effective.,"<p>La personne qui plaide coupable voit une simplification de l'instruction avec éventuellement des arrangements possibles sous réserve que la victime du préjudice, délit, soit consentante.</p><p><br /></p><p>La personne qui plaide innocent, voit sa peine aggravée automatiquement pour avoir menti sur sa culpabilité si elle est reconnue coupable. La possibilité de sursis est automatiquement invalidée en cas de culpabilité, les peines sonst soumises à un système de peines plancher.</p>",-10.0237755766421,-34.8466918691231,#66BD6399,0.512283640424344
0.657894736842105,38,25,13,0,"Justice, Police, Armée",Faire payer ceux qui cassent dans les manifestations,"<p>Les manifestations donnent lieu à des saccages et des dégradations qui pénalisent la population, par exemple brûler des vehicules, des peages ... etc. Il faut non seulement sanctionner pénalement les auteurs mais leur faire payer les dégâts à hauteur du préjudice matériel.</p>",-0.810485280966807,-9.57342926482344,#D9EF8B99,0.542434394193188
0.714285714285714,7,5,1,1,"Justice, Police, Armée",Durée de cotisations dans la police,<p>42 ans de cotisations au minimum pour pouvoir bénéficier d'une retraite complète.</p>,-1.49568136042126,-13.47648096188,#A6D96A99,0.507816862088219
1,2,2,0,0,"Justice, Police, Armée",Abolir le secret des affaires,<p>Abolir le secret des affaires. Interdire le recours au secret des affaires en vue de se soustraire ou d'entraver des enquêtes de la part de la justice ou des médias et ce quel que soit le domaine d'activité.</p>,-22.4944336891741,2.66540929991781,#1A985099,0.502233389168063
0.666666666666667,3,2,0,1,"Justice, Police, Armée",Confier prioritairement l'engagement des réservistes opérationnels dans l'opération Sentinelle,"<p>Il s'agit d'engager prioritairement et massivement les réservistes opérationnels dans l'opération Sentinelle.</p><p><br /></p><p>En effet, aujourd'hui les forces déployées sont majoritairement constituées de militaires d'active.</p><p><br /></p><p>Or le besoin d'effectif disponible est important.</p><p><br /></p><p>Il est essentiel, concrètement comme symboliquement, que les réservistes opérationnels puissent servir dans leur bassin de vie, ce que permettrait précisément leur participation massive à l'opération Sentinelle.</p>",0.0776059215481677,48.0403665346242,#D9EF8B99,0.503350083752094
0.909090909090909,11,10,1,0,"Justice, Police, Armée",Ilotier,<p>Remettre des ilotiers dans les villes car la prévention vaut mieux que la répression ...</p>,5.56973710543298,20.9271077422242,#1A985099,0.512283640424344
0.7,10,7,2,1,"Justice, Police, Armée",suppression permis à point,"<p>imaginez que votre diplôme soit à point quelques fautes et plus de diplôme?</p><p>pour moi le permis est très cher le code difficile à passer et les lois et panneaux changent sans arrêt</p><p>les stages ne font qu’enrichir l'état</p><p>les médecins de préfecture se font payés en liquide (travail au noir )</p><p>nombreux sont ceux qui roule sans permis sans assurance car ils doivent aller travailler pour vivre, en cas d'accidents les conséquences sont énormes</p>",3.40775809723366,-3.29605210448366,#A6D96A99,0.511166945840313
0.714285714285714,21,15,3,3,"Justice, Police, Armée",Suppression de la cour de justice,"<ul><li class=\""ql-indent-1\"">La cour de justice est supprimée et la totalité des textes traitant de sa création et de son fonctionnement abrogés.</li><li class=\""ql-indent-1\"">Les membres du gouvernement et les parlementaires sont pénalement et civilement responsables des crimes et délits commis dans l'exercice de leurs fonctions et justiciables devant les tribunaux de l'Autorité judiciaire.</li><li class=\""ql-indent-1\"">Le parlement est déclaré incompétent à voter une loi d'amnistie propre à un ou plusieurs parlementaires.</li><li class=\""ql-indent-1\"">Les magistrats de la République sont indépendants et la subordination des procureurs au ministre de la justice supprimée</li></ul>",-52.896409890069,3.02516447587372,#A6D96A99,0.523450586264657
0.806451612903226,62,50,11,1,"Justice, Police, Armée",Rémy fraisse,<p>ordonner la mise en examen du policier responsable de la mort de rémy fraisse</p>,37.270168348695,10.9535599344484,#66BD6399,0.569235064209939
0.666666666666667,6,4,2,0,"Justice, Police, Armée",OTAN,<p>• sortir définitivement de ce commandement terroriste</p><p>• à inscrire dans la constitution française</p>,24.6767630827877,42.5676610052875,#D9EF8B99,0.506700167504188
0.944444444444444,72,68,2,2,"Justice, Police, Armée",Animaux,<p>Créer un numéro unique pour que les animaux en grande souffrances soit soignés et une loi pour faire cesser la cruauté animal</p>,30.2586195729496,-44.6955637735306,#1A985099,0.580402010050251
0.842105263157895,19,16,3,0,"Justice, Police, Armée","20 enfants par jours abusés, 70 000 violes de femmes et 12 000 viole d'homme, ont commence a protéger le peuple ?","<p>Ces violences sont les plus communes , elle marque de manieres fortes les corps de celles.ceux qui les subissenrt . 1 femme meure tout les 3 jours parcequ'elle a osé quitter son compagnon, la plupart des violence sont faites par des gars, meme les violes de mecs, sont le fait d'homme. Avec le travail plus dure , le salaire plus bas, les femmes violentées dans l'enfance en ont pour la vie, et elles ne reproduisent peu, et la société ne les remercie pas ...mais excuse les violeurs parceuq'eux aussi blabla .. et la grosse majorité qui reste honnete et ne reproduit pas ?? faisont que plus aucun enfant, aucune femme  ne servent de devidoire sexuel aux pervers , c'est ce qu'on ressent.. LEs gens abusées opayent des impots et on est pas protégé ?? normale ca ? non  par contre les coiupable ont des delais de prescription .. notre douleurs non, justice . </p>",13.361739592225,-21.5664633142118,#66BD6399,0.521217197096594
0.294117647058824,17,5,12,0,"Justice, Police, Armée",reforme,<p>La justice doit être plus sévère pas de peines plancher </p>,20.2063209651074,-26.1178976597914,#F46D4399,0.518983807928532
0.666666666666667,9,6,3,0,"Justice, Police, Armée",Casseurs à éliminer,<p>Eliminer les casseurs par tous les moyens</p>,-4.57419403313511,31.7540918389255,#D9EF8B99,0.510050251256281
0.654545454545455,110,72,25,13,"Justice, Police, Armée",Responsabilisation des parents de mineurs,"<p class=\""ql-align-justify\"">-         <strong><u>Responsabilisés les parents</u></strong> concernant les délits causés par des enfants mineurs = suspension des aides sociales, Travaux d’intérêt généraux…</p><p><br /></p>",-0.636803043002665,-43.0290214909351,#D9EF8B99,0.62283640424344
0.4,5,2,1,2,"Justice, Police, Armée",Une justice irréprochable et une France réconciliée..,"<p>D'abord au niveau des juges, aucun classement sans suite, tout doit être traité.</p><p><br /></p><p>Ensuite, sanctionner tous les comportements racistes, sévèrement, un africain vaut un européen quand les deux se respectent mutuellement, quand les deux accomplissent leurs devoirs et jouissent de leurs droits.</p><p><br /></p><p>Les moqueries, menaces ou agressions homophobes seront lourdement condamnées, aucune sexualité non subie ne sera rejetée.</p><p><br /></p><p>Tous les cultes religieux, dans la mesure où ils ne menacent personne, seront en toute liberté, pratiqués. L'île de La Réunion est; à cet égard, un modèle du vivre ensemble. </p><p><br /></p><p>Toutes les femmes battues seront protégées de leur agresseur par la mise en détention de ce dernier.</p><p><br /></p><p>Tout enfant battu, menacé par des mots, des paroles ou des agressions sera protégé et les agresseurs mis en détention, l'âge ne sera plus un critère de remise en liberté.</p><p><br /></p><p>Les trafics en tous genres, les addictions provoquées, les produits dangereux utilisés par qui que ce soit, entreprise alimentaires, produits phytosanitaires..., seront sévèrement sanctionnés.</p><p><br /></p><p>Une mention particulière à préciser: tous les ressortissants d'origine étrangère, même s'ils bénéficient du droit du sol ou du sang mais, par leurs actes délictueux, rompent le pacte républicain qu'ils ont explicitement accepté en devenant français ou en naissant dans notre nation, seront exclus de notre pays, ne méritant plus la nationalité française.</p><p><br /></p><p>Il n'y aura plus de zone de non-droit, de zones abandonnées par les forces de l'ordre, par l'Etat, de zones où les droits et devoirs du citoyen sont bafoués.</p><p><br /></p><p>Une des missions nouvelles de la Légion sera de rétablir l'ordre et la sérénité dans ces quartiers, de supprimer tous les trafics aux abords par exemple des établissements scolaires.</p><p><br /></p><p>Le général en chef de la Légion sera nommé, outre ses fonctions actuelles, ministre de l'intérieur pour au moins trois ans afin de protéger les populations menacées.</p><p><br /></p><p>Les légionnaires, s'ils sont menacés, pourront utiliser leurs armes pour se protéger et protéger les citoyens dans leur vie quotidienne. Aucun quartier, aucun immeuble, aucun logement suspecté ne sera épargné car force restera à la loi.</p><p><br /></p><p>Encore une fois tout individu coupable de comportements délictueux, d'origine étrangère, même devenu français devra retourner dans le pays d'origine de sa famille. La justice de ce pays jugera le coupable qui ne reviendra plus jamais en France.</p><p><br /></p>",19.9766080796626,-2.62432004466756,#FEE08B99,0.505583472920156
1,1,1,0,0,"Justice, Police, Armée",créer un permis à points pour les chasseurs contrôlé par un organisme indépendant des chasseurs,"<p>les chasseurs utilisent des armes aussi dangereuses qu'une voiture,ils devraient avoir les mêmes contraintes qu'un conducteur: alcoolémie non respect des règles de sécurité,des limitations etc..</p><p>une partie des gardes chasses sont payés par les fédérations de chasse donc aucune indépendance</p>",11.2146181127399,-6.53881618573896,#1A985099,0.501116694584031
0.75,4,3,1,0,"Justice, Police, Armée",La Justice Contre Pouvoir de l'Executif et donc de la police,"<p>II est nécessaire que le juge intervienne en amont d'une arrestation (loi anti-casseurs) et pas seulement en aval. et rappellle les régles du respect de la dignité humaine. Les forces de l'ordre ne devraient pas mutiler les manifestants (LBD, grenades explosives), mais tenir les casseurs extremistes à l'écart.</p>",42.1555596873251,15.4549915252116,#A6D96A99,0.504466778336125
1,4,4,0,0,"Justice, Police, Armée",Pour des juges professionnels dans les tribunaux de commerce avec pouvoir de sanction sur les dérives,"<p>Les dérives des tribunaux de commerce se comptent par milliers, avec des juges consulaires sans formation juridique les dysfonctionnements sont la règle et les décisions qui sont rendues par ces juges sont en abus de pouvoir dictés par les mandataires et les greffiers, seuls professionnels du droit. Il en découle des spoliations arbitraires des patrimoines par escroquerie aux jugements en usage de faux et en toute impunité. Avec des juges professionnels intègres dotés d'un pouvoir de sanction sur la violation de la loi, beaucoup de drames humains pourraient être évités, et des milliers d'emplois sauvegardés: <a href=\""https://youtu.be/L9RBoDRKiW0\"">https://youtu.be/L9RBoDRKiW0</a></p><p><a href=\""https://youtu.be/ouojeCfBkxs\"">https://youtu.be/ouojeCfBkxs</a></p><p><br /></p><p><br /></p>",-35.3303509358179,-9.63328654760391,#1A985099,0.504466778336125
0.666666666666667,15,10,4,1,"Justice, Police, Armée",véritable  justice,<p>Perpétuité   réelle   sans  possibilité    de  libération   dés  la  première   condanation     pour   les  crimes   précéder  d   actes  sexuels   qu  il  s  agisse  de  pédophilie   ou   de  crime  précéder  de  viol   sur  des  femmes  majeures.</p>,-0.355730353887833,-52.3895566438341,#D9EF8B99,0.516750418760469
0.761904761904762,21,16,3,2,"Justice, Police, Armée",Manifestations,<p>Procès aux gendarmes et forces de l'ordre ayants mutilé des manifestants.</p>,42.0200302374734,18.5807264940231,#A6D96A99,0.523450586264657
0.571428571428571,7,4,1,2,"Justice, Police, Armée",Améliorer le système pénal et carcéral,"<p>La surpopulation carcérale provient d'un usage excessif de l'incarcération préventive, pour des individus non susceptibles de récidiver, de fuir ou comploter.</p><p>Cet abus crée un engorgement kafkaïen souvent qualifié d'indigne. Il aggrave la situation de primo-délinquants instables, qui dans l'ennui de la prison font l'école de la pègre ou même du terrorisme. Il produit ainsi une augmentation numérique des auteurs de crimes et délits.</p><p>Il faut d'urgence limiter et revoir tous les internements préventifs.</p>",12.604408835028,-41.6774051703845,#FFFFBF99,0.507816862088219
